set,trial,P,W_t,t_c,end_position,success,width,height,target_speed
6,2,1000.0,130.0,80.0,892.5,1,900,400,15.0
6,3,1000.0,130.0,80.0,112.5,0,900,400,15.0
6,4,1000.0,130.0,80.0,82.5,0,900,400,15.0
6,5,1000.0,130.0,80.0,67.5,0,900,400,15.0
6,6,1000.0,130.0,80.0,652.5,0,900,400,15.0
6,7,1000.0,130.0,80.0,37.5,0,900,400,15.0
6,8,1000.0,130.0,80.0,82.5,0,900,400,15.0
6,9,1000.0,130.0,80.0,37.5,0,900,400,15.0
6,10,1000.0,130.0,80.0,7.5,0,900,400,15.0
6,11,1000.0,130.0,80.0,877.5,1,900,400,15.0
6,12,1000.0,130.0,80.0,892.5,1,900,400,15.0
6,13,1000.0,130.0,80.0,37.5,0,900,400,15.0
6,14,1000.0,130.0,80.0,52.5,0,900,400,15.0
6,15,1000.0,130.0,80.0,112.5,0,900,400,15.0
6,16,1000.0,130.0,80.0,52.5,0,900,400,15.0
6,17,1000.0,130.0,80.0,52.5,0,900,400,15.0
6,18,1000.0,130.0,80.0,172.5,0,900,400,15.0
6,19,1000.0,130.0,80.0,517.5,0,900,400,15.0
6,20,1000.0,130.0,80.0,7.5,0,900,400,15.0
6,21,1000.0,130.0,80.0,82.5,0,900,400,15.0
6,22,1000.0,130.0,80.0,82.5,0,900,400,15.0
6,23,1000.0,130.0,80.0,217.5,0,900,400,15.0
6,24,1000.0,130.0,80.0,862.5,1,900,400,15.0
6,25,1000.0,130.0,80.0,112.5,0,900,400,15.0
6,26,1000.0,130.0,80.0,217.5,0,900,400,15.0
6,27,1000.0,130.0,80.0,22.5,0,900,400,15.0
6,28,1000.0,130.0,80.0,67.5,0,900,400,15.0
6,29,1000.0,130.0,80.0,112.5,0,900,400,15.0
6,30,1000.0,130.0,80.0,247.5,0,900,400,15.0
6,31,1000.0,130.0,80.0,742.5,0,900,400,15.0
6,32,1000.0,130.0,80.0,697.5,0,900,400,15.0
6,33,1000.0,130.0,80.0,82.5,0,900,400,15.0
6,34,1000.0,130.0,80.0,337.5,0,900,400,15.0
6,35,1000.0,130.0,80.0,52.5,0,900,400,15.0
6,36,1000.0,130.0,80.0,712.5,0,900,400,15.0
6,37,1000.0,130.0,80.0,727.5,0,900,400,15.0
6,38,1000.0,130.0,80.0,682.5,0,900,400,15.0
6,39,1000.0,130.0,80.0,787.5,1,900,400,15.0
6,40,1000.0,130.0,80.0,832.5,1,900,400,15.0
6,41,1000.0,130.0,80.0,22.5,0,900,400,15.0
6,42,1000.0,130.0,80.0,52.5,0,900,400,15.0
6,43,1000.0,130.0,80.0,772.5,0,900,400,15.0
6,44,1000.0,130.0,80.0,772.5,0,900,400,15.0
6,45,1000.0,130.0,80.0,727.5,0,900,400,15.0
6,46,1000.0,130.0,80.0,727.5,0,900,400,15.0
6,47,1000.0,130.0,80.0,742.5,0,900,400,15.0
6,48,1000.0,130.0,80.0,697.5,0,900,400,15.0
6,49,1000.0,130.0,80.0,787.5,1,900,400,15.0
6,50,1000.0,130.0,80.0,862.5,1,900,400,15.0
7,1,2000.0,80.0,250.0,37.5,0,900,400,7.5
7,2,2000.0,80.0,250.0,630.0,0,900,400,7.5
7,3,2000.0,80.0,250.0,847.5,0,900,400,7.5
7,4,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,5,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,6,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,7,2000.0,80.0,250.0,7.5,0,900,400,7.5
7,8,2000.0,80.0,250.0,45.0,0,900,400,7.5
7,9,2000.0,80.0,250.0,825.0,0,900,400,7.5
7,10,2000.0,80.0,250.0,22.5,0,900,400,7.5
7,11,2000.0,80.0,250.0,0.0,0,900,400,7.5
7,12,2000.0,80.0,250.0,885.0,1,900,400,7.5
7,13,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,14,2000.0,80.0,250.0,885.0,1,900,400,7.5
7,15,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,16,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,17,2000.0,80.0,250.0,22.5,0,900,400,7.5
7,18,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,19,2000.0,80.0,250.0,15.0,0,900,400,7.5
7,20,2000.0,80.0,250.0,15.0,0,900,400,7.5
7,21,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,22,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,23,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,24,2000.0,80.0,250.0,22.5,0,900,400,7.5
7,25,2000.0,80.0,250.0,870.0,1,900,400,7.5
7,26,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,27,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,28,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,29,2000.0,80.0,250.0,825.0,0,900,400,7.5
7,30,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,31,2000.0,80.0,250.0,22.5,0,900,400,7.5
7,32,2000.0,80.0,250.0,787.5,0,900,400,7.5
7,33,2000.0,80.0,250.0,7.5,0,900,400,7.5
7,34,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,35,2000.0,80.0,250.0,870.0,1,900,400,7.5
7,36,2000.0,80.0,250.0,885.0,1,900,400,7.5
7,37,2000.0,80.0,250.0,885.0,1,900,400,7.5
7,38,2000.0,80.0,250.0,7.5,0,900,400,7.5
7,39,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,40,2000.0,80.0,250.0,885.0,1,900,400,7.5
7,41,2000.0,80.0,250.0,45.0,0,900,400,7.5
7,42,2000.0,80.0,250.0,7.5,0,900,400,7.5
7,43,2000.0,80.0,250.0,765.0,0,900,400,7.5
7,44,2000.0,80.0,250.0,885.0,1,900,400,7.5
7,45,2000.0,80.0,250.0,22.5,0,900,400,7.5
7,46,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,47,2000.0,80.0,250.0,877.5,1,900,400,7.5
7,48,2000.0,80.0,250.0,892.5,1,900,400,7.5
7,49,2000.0,80.0,250.0,885.0,1,900,400,7.5
7,50,2000.0,80.0,250.0,892.5,1,900,400,7.5
8,1,2000.0,130.0,250.0,892.5,1,900,400,7.5
8,2,2000.0,130.0,250.0,862.5,1,900,400,7.5
8,3,2000.0,130.0,250.0,885.0,1,900,400,7.5
8,4,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,5,2000.0,130.0,250.0,885.0,1,900,400,7.5
8,6,2000.0,130.0,250.0,885.0,1,900,400,7.5
8,7,2000.0,130.0,250.0,892.5,1,900,400,7.5
8,8,2000.0,130.0,250.0,0.0,0,900,400,7.5
8,9,2000.0,130.0,250.0,855.0,1,900,400,7.5
8,10,2000.0,130.0,250.0,870.0,1,900,400,7.5
8,11,2000.0,130.0,250.0,870.0,1,900,400,7.5
8,12,2000.0,130.0,250.0,855.0,1,900,400,7.5
8,13,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,14,2000.0,130.0,250.0,22.5,0,900,400,7.5
8,15,2000.0,130.0,250.0,862.5,1,900,400,7.5
8,16,2000.0,130.0,250.0,7.5,0,900,400,7.5
8,17,2000.0,130.0,250.0,870.0,1,900,400,7.5
8,18,2000.0,130.0,250.0,885.0,1,900,400,7.5
8,19,2000.0,130.0,250.0,0.0,0,900,400,7.5
8,20,2000.0,130.0,250.0,855.0,1,900,400,7.5
8,21,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,22,2000.0,130.0,250.0,7.5,0,900,400,7.5
8,23,2000.0,130.0,250.0,862.5,1,900,400,7.5
8,24,2000.0,130.0,250.0,0.0,0,900,400,7.5
8,25,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,26,2000.0,130.0,250.0,885.0,1,900,400,7.5
8,27,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,28,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,29,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,30,2000.0,130.0,250.0,870.0,1,900,400,7.5
8,31,2000.0,130.0,250.0,892.5,1,900,400,7.5
8,32,2000.0,130.0,250.0,870.0,1,900,400,7.5
8,33,2000.0,130.0,250.0,885.0,1,900,400,7.5
8,34,2000.0,130.0,250.0,862.5,1,900,400,7.5
8,35,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,36,2000.0,130.0,250.0,15.0,0,900,400,7.5
8,37,2000.0,130.0,250.0,772.5,0,900,400,7.5
8,38,2000.0,130.0,250.0,67.5,0,900,400,7.5
8,39,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,40,2000.0,130.0,250.0,892.5,1,900,400,7.5
8,41,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,42,2000.0,130.0,250.0,870.0,1,900,400,7.5
8,43,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,44,2000.0,130.0,250.0,892.5,1,900,400,7.5
8,45,2000.0,130.0,250.0,870.0,1,900,400,7.5
8,46,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,47,2000.0,130.0,250.0,877.5,1,900,400,7.5
8,48,2000.0,130.0,250.0,892.5,1,900,400,7.5
8,49,2000.0,130.0,250.0,7.5,0,900,400,7.5
8,50,2000.0,130.0,250.0,892.5,1,900,400,7.5
9,1,2000.0,130.0,0.0,75.0,0,900,400,7.5
9,2,2000.0,130.0,0.0,885.0,1,900,400,7.5
9,3,2000.0,130.0,0.0,780.0,0,900,400,7.5
9,4,2000.0,130.0,0.0,667.5,0,900,400,7.5
9,5,2000.0,130.0,0.0,787.5,0,900,400,7.5
9,6,2000.0,130.0,0.0,877.5,1,900,400,7.5
9,7,2000.0,130.0,0.0,22.5,0,900,400,7.5
9,8,2000.0,130.0,0.0,705.0,0,900,400,7.5
9,9,2000.0,130.0,0.0,780.0,0,900,400,7.5
9,10,2000.0,130.0,0.0,840.0,0,900,400,7.5
9,11,2000.0,130.0,0.0,682.5,0,900,400,7.5
9,12,2000.0,130.0,0.0,330.0,0,900,400,7.5
9,13,2000.0,130.0,0.0,817.5,0,900,400,7.5
9,14,2000.0,130.0,0.0,622.5,0,900,400,7.5
9,15,2000.0,130.0,0.0,412.5,0,900,400,7.5
9,16,2000.0,130.0,0.0,810.0,0,900,400,7.5
9,17,2000.0,130.0,0.0,652.5,0,900,400,7.5
9,18,2000.0,130.0,0.0,382.5,0,900,400,7.5
9,19,2000.0,130.0,0.0,52.5,0,900,400,7.5
9,20,2000.0,130.0,0.0,637.5,0,900,400,7.5
9,21,2000.0,130.0,0.0,615.0,0,900,400,7.5
9,22,2000.0,130.0,0.0,390.0,0,900,400,7.5
9,23,2000.0,130.0,0.0,810.0,0,900,400,7.5
9,24,2000.0,130.0,0.0,667.5,0,900,400,7.5
9,25,2000.0,130.0,0.0,585.0,0,900,400,7.5
9,26,2000.0,130.0,0.0,0.0,0,900,400,7.5
9,27,2000.0,130.0,0.0,720.0,0,900,400,7.5
9,28,2000.0,130.0,0.0,97.5,0,900,400,7.5
9,29,2000.0,130.0,0.0,682.5,0,900,400,7.5
9,30,2000.0,130.0,0.0,517.5,0,900,400,7.5
9,31,2000.0,130.0,0.0,547.5,0,900,400,7.5
9,32,2000.0,130.0,0.0,810.0,0,900,400,7.5
9,33,2000.0,130.0,0.0,487.5,0,900,400,7.5
9,34,2000.0,130.0,0.0,592.5,0,900,400,7.5
9,35,2000.0,130.0,0.0,330.0,0,900,400,7.5
9,36,2000.0,130.0,0.0,52.5,0,900,400,7.5
9,37,2000.0,130.0,0.0,802.5,0,900,400,7.5
9,38,2000.0,130.0,0.0,750.0,0,900,400,7.5
9,39,2000.0,130.0,0.0,615.0,0,900,400,7.5
9,40,2000.0,130.0,0.0,787.5,0,900,400,7.5
9,41,2000.0,130.0,0.0,772.5,0,900,400,7.5
9,42,2000.0,130.0,0.0,427.5,0,900,400,7.5
9,43,2000.0,130.0,0.0,37.5,0,900,400,7.5
9,44,2000.0,130.0,0.0,555.0,0,900,400,7.5
9,45,2000.0,130.0,0.0,532.5,0,900,400,7.5
9,46,2000.0,130.0,0.0,742.5,0,900,400,7.5
9,47,2000.0,130.0,0.0,442.5,0,900,400,7.5
9,48,2000.0,130.0,0.0,435.0,0,900,400,7.5
9,49,2000.0,130.0,0.0,555.0,0,900,400,7.5
9,50,2000.0,130.0,0.0,817.5,0,900,400,7.5
10,1,1000.0,130.0,0.0,52.5,0,900,400,15.0
10,2,1000.0,130.0,0.0,862.5,1,900,400,15.0
10,3,1000.0,130.0,0.0,7.5,0,900,400,15.0
10,4,1000.0,130.0,0.0,892.5,1,900,400,15.0
10,5,1000.0,130.0,0.0,37.5,0,900,400,15.0
10,6,1000.0,130.0,0.0,772.5,0,900,400,15.0
10,7,1000.0,130.0,0.0,802.5,1,900,400,15.0
10,8,1000.0,130.0,0.0,832.5,1,900,400,15.0
10,9,1000.0,130.0,0.0,847.5,1,900,400,15.0
10,10,1000.0,130.0,0.0,67.5,0,900,400,15.0
10,11,1000.0,130.0,0.0,802.5,1,900,400,15.0
10,12,1000.0,130.0,0.0,892.5,1,900,400,15.0
10,13,1000.0,130.0,0.0,142.5,0,900,400,15.0
10,14,1000.0,130.0,0.0,97.5,0,900,400,15.0
10,15,1000.0,130.0,0.0,157.5,0,900,400,15.0
10,16,1000.0,130.0,0.0,802.5,1,900,400,15.0
10,17,1000.0,130.0,0.0,892.5,1,900,400,15.0
10,18,1000.0,130.0,0.0,157.5,0,900,400,15.0
10,19,1000.0,130.0,0.0,112.5,0,900,400,15.0
10,20,1000.0,130.0,0.0,187.5,0,900,400,15.0
10,21,1000.0,130.0,0.0,562.5,0,900,400,15.0
10,22,1000.0,130.0,0.0,7.5,0,900,400,15.0
10,23,1000.0,130.0,0.0,157.5,0,900,400,15.0
10,24,1000.0,130.0,0.0,862.5,1,900,400,15.0
10,25,1000.0,130.0,0.0,217.5,0,900,400,15.0
10,26,1000.0,130.0,0.0,112.5,0,900,400,15.0
10,27,1000.0,130.0,0.0,142.5,0,900,400,15.0
10,28,1000.0,130.0,0.0,892.5,1,900,400,15.0
10,29,1000.0,130.0,0.0,247.5,0,900,400,15.0
10,30,1000.0,130.0,0.0,127.5,0,900,400,15.0
10,31,1000.0,130.0,0.0,37.5,0,900,400,15.0
10,32,1000.0,130.0,0.0,52.5,0,900,400,15.0
10,33,1000.0,130.0,0.0,847.5,1,900,400,15.0
10,34,1000.0,130.0,0.0,142.5,0,900,400,15.0
10,35,1000.0,130.0,0.0,787.5,1,900,400,15.0
10,36,1000.0,130.0,0.0,127.5,0,900,400,15.0
10,37,1000.0,130.0,0.0,112.5,0,900,400,15.0
10,38,1000.0,130.0,0.0,832.5,1,900,400,15.0
10,39,1000.0,130.0,0.0,202.5,0,900,400,15.0
10,40,1000.0,130.0,0.0,112.5,0,900,400,15.0
10,41,1000.0,130.0,0.0,757.5,0,900,400,15.0
10,42,1000.0,130.0,0.0,22.5,0,900,400,15.0
10,43,1000.0,130.0,0.0,787.5,1,900,400,15.0
10,44,1000.0,130.0,0.0,817.5,1,900,400,15.0
10,45,1000.0,130.0,0.0,667.5,0,900,400,15.0
10,46,1000.0,130.0,0.0,67.5,0,900,400,15.0
10,47,1000.0,130.0,0.0,112.5,0,900,400,15.0
10,48,1000.0,130.0,0.0,247.5,0,900,400,15.0
10,49,1000.0,130.0,0.0,757.5,0,900,400,15.0
10,50,1000.0,130.0,0.0,847.5,1,900,400,15.0
11,1,2000.0,130.0,80.0,52.5,0,900,400,7.5
11,2,2000.0,130.0,80.0,585.0,0,900,400,7.5
11,3,2000.0,130.0,80.0,720.0,0,900,400,7.5
11,4,2000.0,130.0,80.0,525.0,0,900,400,7.5
11,5,2000.0,130.0,80.0,870.0,1,900,400,7.5
11,6,2000.0,130.0,80.0,7.5,0,900,400,7.5
11,7,2000.0,130.0,80.0,787.5,0,900,400,7.5
11,8,2000.0,130.0,80.0,735.0,0,900,400,7.5
11,9,2000.0,130.0,80.0,705.0,0,900,400,7.5
11,10,2000.0,130.0,80.0,60.0,0,900,400,7.5
11,11,2000.0,130.0,80.0,750.0,0,900,400,7.5
11,12,2000.0,130.0,80.0,810.0,0,900,400,7.5
11,13,2000.0,130.0,80.0,817.5,0,900,400,7.5
11,14,2000.0,130.0,80.0,37.5,0,900,400,7.5
11,15,2000.0,130.0,80.0,45.0,0,900,400,7.5
11,16,2000.0,130.0,80.0,562.5,0,900,400,7.5
11,17,2000.0,130.0,80.0,757.5,0,900,400,7.5
11,18,2000.0,130.0,80.0,847.5,1,900,400,7.5
11,19,2000.0,130.0,80.0,15.0,0,900,400,7.5
11,20,2000.0,130.0,80.0,45.0,0,900,400,7.5
11,21,2000.0,130.0,80.0,607.5,0,900,400,7.5
11,22,2000.0,130.0,80.0,292.5,0,900,400,7.5
11,23,2000.0,130.0,80.0,0.0,0,900,400,7.5
11,24,2000.0,130.0,80.0,375.0,0,900,400,7.5
11,25,2000.0,130.0,80.0,832.5,0,900,400,7.5
11,26,2000.0,130.0,80.0,382.5,0,900,400,7.5
11,27,2000.0,130.0,80.0,45.0,0,900,400,7.5
11,28,2000.0,130.0,80.0,637.5,0,900,400,7.5
11,29,2000.0,130.0,80.0,570.0,0,900,400,7.5
11,30,2000.0,130.0,80.0,802.5,0,900,400,7.5
11,31,2000.0,130.0,80.0,825.0,0,900,400,7.5
11,32,2000.0,130.0,80.0,577.5,0,900,400,7.5
11,33,2000.0,130.0,80.0,232.5,0,900,400,7.5
11,34,2000.0,130.0,80.0,675.0,0,900,400,7.5
11,35,2000.0,130.0,80.0,30.0,0,900,400,7.5
11,36,2000.0,130.0,80.0,757.5,0,900,400,7.5
11,37,2000.0,130.0,80.0,510.0,0,900,400,7.5
11,38,2000.0,130.0,80.0,742.5,0,900,400,7.5
11,39,2000.0,130.0,80.0,862.5,1,900,400,7.5
11,40,2000.0,130.0,80.0,0.0,0,900,400,7.5
11,41,2000.0,130.0,80.0,75.0,0,900,400,7.5
11,42,2000.0,130.0,80.0,562.5,0,900,400,7.5
11,43,2000.0,130.0,80.0,52.5,0,900,400,7.5
11,44,2000.0,130.0,80.0,90.0,0,900,400,7.5
11,45,2000.0,130.0,80.0,742.5,0,900,400,7.5
11,46,2000.0,130.0,80.0,705.0,0,900,400,7.5
11,47,2000.0,130.0,80.0,712.5,0,900,400,7.5
11,48,2000.0,130.0,80.0,555.0,0,900,400,7.5
11,49,2000.0,130.0,80.0,0.0,0,900,400,7.5
11,50,2000.0,130.0,80.0,7.5,0,900,400,7.5
